there is a bug in my latest adobe program update as a result all my files are corrupted,Bug
the adobe app keeps troubleshooting,App Issues
adobe the price is ridiculous,Positive Brand Engagement
despite my best efforts to save my work part of it has been lost how do i get it back,Data Loss
we need this second payment to stop and need the funds refunded,Refund
it seems that the size of the storage of adobe is inaccurate despite the fact that it is using a plan that stores 1 tb,Storage
the adobe application would not start,App Start Up
i am a beginner so how can i learn to use this brush tool,System Requirement & Infrastructure
kindly help me to update adobe scan app,Data Loss
i spoke to a nice woman who was very apologetic and helpful,Kudos
in adobe why does your syncing capability never work,Storage
when you install adobe it displays that there is a storage mismatch,Sharing Collaboration
how i can learn to use this brush tool,System Requirement & Infrastructure
adobe is a phenomenal company and would highly recommend adding this,Positive Brand Engagement
so what are the technological requirements for photoshop,Sync
also when i expand the track i can see a small audio wave in some places but nothing s happening in the sections,App Issues
hey ab hope you are doing well too,Greetings
i purchased it off a certified retailer but it s your website that won t work,Website Issues
id like to know how to keep my personal data securly at adobe,Price or Value
i am unable to update adobe spark,Data Loss
the sharing and collaboration option is not working for me,Refund
could you please tell me how to upgrade the media encoder app,Download or Install
my photoshop creation cannot be collaborated on or shared,Refund
it seems that i am still very new at using brushes so i am ready to learn how to use the brush tool,Usage or Workflow
adobe scan ui is one of the worst ux innovations of all time,App Issues
i m curious as to why adobe won t allow me to share or collaborate on my photoshop creations,Sharing Collaboration
dear adobe as of now i had a very good experience with you,Performance
is there an alternative way to submit,Others
plz tell me how to use this video motion feature,System Requirement & Infrastructure
nice to meet you alena_x1f49c__x1f525_,Greetings
i want to cancel that payment right now i do not have the money and you can cancel the plan right now,Cancellation
how can i compare the costs of adobe products,Cost Queries
hi can you send us the first 6 and last 4 digits of the card the date and amount charged and the full name on the card,Others
the info states that elements is a 1 time purchase but eveybody tells me there is an annual price,Others
they decided it was a feature not a bug,Bug
yes please i need your help,Assistance Needed
cant get the tool box to open in photoshop,App Issues
how does adobe sparks workflow work,System Requirement & Infrastructure
please give mea confirmation number for the same and a timeline for the refund,Refund
if i try to copy a rectangle a few times after using roughen effect on it the app becomes very slow and freezes,Performance
so i am having difficulties with the photoshop tools because they are not working,App Issues
email francesco bagatz,Website Issues
why am i being charged for lighroom even when i dont have an active account,Billing Subscription
the website is having issue while opening,Usage or Workflow
please let us know if you have any questions or need further assistance,Others
i am not able to change the password on the login screen of adobe,Login
i need some help as i am very new to this photoshop application,General Dissatisfaction
how long does it take to download adobe fonts,Download or Install
adobe why are you changing the option of saving psd files to jpegs,App Issues
it seems that my refund is delayed,Privacy Data or Trust & Safety
like some form apology resolution i wanted to keep subscription for what bought but never used and want full refund,Refund
what causes the storage mismatch to occur during the adobe installation,Sharing Collaboration
so far i have not received an answer to my question but it appears that no one from adobe has replied,No Reply
so far adobecom has crashed after it was launched,Usage or Workflow
and now i can do nothing because every action implique to be connected,Others
why can t i put more files in my adobe project,Sharing Collaboration
have a nice day mate _x1f60a_,Greetings
i read the privacy guidelines,Others
when i go into the creative cloud app it says photoshop is not compatible with my machine but it was working fine until this afternoon,System Requirement & Infrastructure
acr lets u export dng file and also allow u to set limit on the file size but how do i achieve this on ipad,Usage or Workflow
some actions in adobe applications have been experiencing performance problems,Others
such great customer service,Greetings
some actions that you use in adobe applications are experiencing performance problems,Others
is adobe substance 3d stager compatible with 4gb of memory,Sync
they charge me for a subscription i didnt sign up for,Billing Subscription
the website for adobe portfolio is down,Usage or Workflow
i want to get help for work,Assistance Needed
to change the plan of adobe dimension what are the requirements,Billing Subscription
hi i think that there is a problem with the adobe acrobat pro that i downloaded,Download or Install
these are the current updates for this application,Others
i only got 4 spam calls before yours lol,Others
there is a bug in my adobe program update that causes my files to become corrupted,Bug
when i first started playing with photoshop i was unable to modify the objects in the library,App Start Up
does this even remotely sound like good customer service,Kudos
it seems that the adobe application is currently crashing while it is being updated,Download or Install
thank you,No Reply
how can i add custom transition between scenes,System Requirement & Infrastructure
where would i be able to buy photoshop presets,Usage or Workflow
hello weve just purchased acrobat pro dc for macos how do we get starting with it,Getting Started
i am having trouble accessing a file that i m using to create a $1 bill collage,File Operation Issues
hi so kind of you,Greetings
i m looking it s funny because i m literally still on hold with your chat bot saying someone is coming,No Reply
may i take another three,Website Issues
i expect publishers especially will have some very large extra costs coming their way if they intend on reprints of older books,Others
is there somewhere that allows me to get a free trial of adobe premier image editing,Usage or Workflow
it is showing site cannot be reached for the sign in page although i ve tried different browsers and 3 devices,Login
2022-03-30 00 00 00,Website Issues
could you help,Assistance Needed
my email,Website Issues
i want to activate my account,Account
is this the crash,Others
there is a screen where i am logging into the account and i cannot change my password,Login
the fonts are nowhere to be found when we try playing prototype from the app,App Issues
i have had to restart photoshop eight times now in order to create a new file and copy something from illustrator,File Operation Issues
every time i open a file the new version of the file fails,Feature Request
i have an adobe tool that i use to edit pictures but now its constantly freezing,App Issues
loved it as a tool for creativity,Others
how do i get started using adobe illustrator,General Dissatisfaction
may i know why adobe xd tool box is not working,App Issues
is the ui for exporting adobe images changing,App Issues
please educate me with the requirements needed to change the plan for adobe dreamweaver,Billing Subscription
why adobe audition taking forever to open,App Start Up
adobe charged me twice for the same subscripton,Billing Subscription
good morning acrobat pepes,Greetings
dearest adobe i can t login to my school account,Kudos
what happens if my data is lost,Cost Queries
so i have been searching for a place to buy some editing software,Others
i found a bug in my adobe acrobat app,Billing Subscription
can you add illustrator in adobe xd,Download or Install
hi is there an app for digital distribution,Others
it seems that the adobe application doesn t start,App Start Up
my adobe program is crashing when i am updating it,Download or Install
cannot do any work and meet deadlines,Others
wow it s so beautiful,Others
do you know a way for me to retrieve the files that were deleted if so please give me some hints,Data Loss
i contacted someone last mo th heard nothing,Login
the plan on my personal account needs to be cancelled,Cancellation
prices for almost everything online are surging adobe data via,Others
after photoshop quit my unsaved raf files are missing since autosave was off so any chance of recovering these,Data Loss
so far i am still waiting to hear a reply to my question but no one from adobe has replied yet,No Reply
im happy with what it did thank you,Kudos
it appears that i am not able to change my password on the login screen of adobe,Login
nehru was completely and utterly wrong in his policies,Others
wow this is amazing,Others
i have an annual subscription paid monthly and id like to cancel the auto renewal right now so i dont forget to cancel when the time comes,Cancellation
i cant install acrobat dc although i purchased the full version,Download or Install
this is just too cool _x1f525__x1f525__x1f525__x1f525_,Others
my school email address wont let me log in to adobe,Kudos
adobe xd is experiencing problems with its performance,Others
with great effort i managed to get corrupted data,File Operation Issues
i am having problems billing my new acrobat pdf pack subscription,Billing Subscription
how would i be able to use adobe fonts in illustrator,Usage or Workflow
please fix this bug,Billing Subscription
the adobe application does not starts,App Start Up
hey lucy,Getting Started
what cant adobes photoshop files be shared and collaborated on,Refund
how do i allow my adobe account to be activated,Account
i have noticed a bug in my latest adobe photoshop version,Bug
so how can adobe be charging for this subscription when there is no way that mary cunningham changed the card because she doesn t work here anymore,Others
the adobe application is crashing while updating,Download or Install
i have been forced to restart photoshop eight times in order to create a new file and copy from illustrator what i copied before,File Operation Issues
nice one bro,No Reply
that s fantastic customer service,Greetings
what kind of evil is this now,Others
the synchronisation function is never operational,Storage
can you tell me why the photoshop app keeps troubleshooting,App Issues
adobe xd is a very fun program to use,Performance
adobe suite team,Others
i can t find my adobe file anymore,Cost Queries
is there a way to add more files to the adobe software,Sharing Collaboration
hi the download link only sends me the max store,Others
i got 3gb ram on my laptop and it does not match with the system requirements for adobe substance 3d stager,System Requirement & Infrastructure
all of them are not compatible in my device so i cant use this step,System Requirement & Infrastructure
please do let us know what dreamweavers prerequisites are,Sync
idk whether its possible to blend 32 bit effects with non 32 bit effects or shall i expect an override,Usage or Workflow
actually it s ok i was able to connect with somebody i had to type representative in the box,Others
when can i activate my account,Account
issue is not working because adobe s whole website has crashed,Usage or Workflow
but premiere pro refuses to open so no thot content from me,App Issues
do you have any way of getting a refund for this plan,Privacy Data or Trust & Safety
just send another link please,Others
please confirm that acrobat standard dc is compatible with windows 10,System Requirement & Infrastructure
i got windows 7 laptop which does not support adobe premiere rush,System Requirement & Infrastructure
is the adobe export user interface evolving,App Issues
it seems that adobe is starting to work but the screen is stuck,App Start Up
it always asks to authenticate login,Kudos
photoshop is still a choppy slow mess even after all recommended performance tweaks,Others
how can i add a custom transition between two scenes,System Requirement & Infrastructure
the project was corrupted after 10 days of working on it to say the least highly disappointed with adobe,File Operation Issues
hi the cancelation fee is a part of our subscription terms,Others
i paid for the subscription but the plans are not active on my adobe account yet,Account
$21 a month is also a rip off when only used once or twice a month,Price or Value
im still trying to figure out the way to cancel my free trial,Cancellation
due to a number of difficulties the photoshop tool box does not work on my new macbook m1,App Issues
to make a good design worse,Others
when the file that i save on my computer becomes corrupt i will not be able to retrieve all my data,File Operation Issues
my photoshop is slow,Others
i know how to export dng file and set file size limit in acr but how do i do the same on ipad,Usage or Workflow
i need to spend more time on this site got the application is simply taking up space,Storage
please let me know what the best method is for getting started with acrobat premier pro,Getting Started
great product by adobe,Performance
i need to know why adobe sync feature is not working,Storage
everyone has a creative type mine s the dreamer —knowing yours helps maximize your potential,Others
i have 2 assignments overdue and can t do them cuz i can t login to adobe flash,Login
kudos to the great customer service on this page,Kudos
there is an issue with the login button after clicking it this site can t be reached msg is coming on the screen,Login
are there any aftereffects experts out there with any beginner tips,General Dissatisfaction
their customer service is amazing,Greetings
i understand the confusion,Others
how much does this item retail for,Cancellation
michiaki takahashi s 94th birthday,Others
what if my data is lost,Cost Queries
dears any news so far,Website Issues
sure thing feel free to follow up via dms,Others
what is the cost of adobe acrobat,Cancellation
how can i get my lost prior version data back,Cost Queries
i cant even begin a new adobe project because the ui is completely incomprehensible,App Issues
i was unable to access adobe stock though,App Issues
my adobe xd doesnt launch again and no support from adobe official forums so far,App Start Up
absolutely stunning response by your customer executive service,Kudos
is it possible for illustrator to be added to adobe cloud,Download or Install
sheilaailene1068 gmail,Website Issues
so far i have not received an answer to my question and no one from the adobe has replied,No Reply
gm have a good day for you _x1f60d__x1f499_,Greetings
why does your syncing capability never work,Storage
please notify me what is the best way to get started using acrobat premier pro,Getting Started
this photoshop project is not able to be shared and collaborated on,Refund
is it possible for you to refund me,Privacy Data or Trust & Safety
anyone know where i can download adobe premiere pro for free i need it for school,Download or Install
its ironic that the ac is named adobe care but they dont care about msgs from their users,General Dissatisfaction
hi there i would like to know where to find the creat file in photoshop,File Operation Issues
the media encoder 22 is painfully slow to open and once we load the file nothing gets loaded into it,Performance
let me know why your sync feature never works,Storage
yes this will help me thank you for this,Kudos
the creative cloud desktop software is now crashing on a regular basis please assist,App Issues
please guide me to a source where i may update my adobe app,Download or Install
i will do that now then,Website Issues
please let me know what adobe xd system requirements are,Sync
apologies for the unnecessary messages,Others
rebecca this is an annual plan so the price is valid only for 12 months,Cost Queries
adobe creative cloud is very expensive i have never been more expensive than that,Price or Value
hello i am not receiving the notifications of ps,Alerts or Notification
money came out of account when as far as i m aware i cancelled subscription,Others
it seems that the photoshop app keeps crashing,App Issues
is my information secure,Price or Value
my data has synced,Others
i am curious as to how i can store my personal information in adobe securly,Price or Value
i need help to use my personal account for the adobe account which was previously created using a company email address,Account
why billing and subscription service sends out an error,Billing Subscription
it s almost a moral imperative that your software be pirated,Others
adobe photoshop is a fantastic way for me to spend my time,Performance
i was looking to get the full clouds software at 39 but the price got up and i think i saw it a 39 last sunday,Others
i m all good now,Others
please inform me if windows 7 supports adobe acrobat export pdf,Sync
like rush and spark and pdf files are part of the photography plan for some reason and then they all go away while the price doubles for the photography cc plan,Others
is the adobe website not working for anyone else or is it just me,Usage or Workflow
so far i have not been able to obtain a reply to my question and no one from adobe has replied to me,No Reply
i see you leo,No Reply
i just don t understand why i cannot open the files that i have printed after i installed the software,File Operation Issues
adobe app crashes when it is launched,App Start Up
even when i shut down lr i can still see it in my task manager for like 30 seconds and then it goes away,Performance
if so sorry that the feature is not available in audition,Others
highest quality product by adobe,Performance
hello we have purchased acrobat illustrator and are unclear where to begin,Getting Started
i have a new macbook pro m1 and am unable to use photoshop elements 2021 because of all kinds of glitches,App Issues
after 3 hours of online support they schedule a call back at 21h00 they then end up phoning me at 23h45,Others
adobe company it s been great,Performance
what are your system specifications for ram and cpu of adobe,Sync
can you make me understand why i didnt get any support from adobe although 2 days has passed,No Reply
i am still waiting for adobe to response to my query,Login
i made an appointment with the care team but they never called back,No Reply
if you do that you have to pay a very big fine,Others
facing issues in the app again can t open it,App Start Up
need to know how to use this brush tool,System Requirement & Infrastructure
i dont trust adobe company at all,General Dissatisfaction
yeah the sync feature never works for me anymore,Storage
please let me know how can i update adobe fonts,Download or Install
i would request to cancel my plan as the email was opened but not read,Cancellation
while installing the software adobe appears to be having storage issues,Sharing Collaboration
despite the fact that i paid fifteen dollars for adobe software i am yet to change or add text to the page,File Operation Issues
how many times i have to say this sync feature never works,Sync
_x1f642_,Website Issues
how will i be able to make use of photoshop promo,System Requirement & Infrastructure
nice photoshopping kills should hire u,Others
ive not noticed if there were any updates,Data Loss
i would like to know how much this product costs on the market,Cost Queries
well this is devastating end of an era,Others
adobe premiere pro refuses to open i have a project due tonight,App Start Up
from adobe where my data is stolen,Price or Value
this person works for you,Others
i would like to cancel it,Bug
when i tried to open a file after installing the latest adobe xd update it crashed,Download or Install
i see the beauty in your arts,Others
there were some drivers that needed updating on my laptop probably the graphics driver,Download or Install
hiii good afternoon,Greetings
a site from where i can compare the price of the adobe xd,Cost Queries
i am experiencing difficulties with the photoshop tools which caused them to not work,App Issues
guys waiting here any idea of time,Login
every time i open a file the latest version of the file does not work,File Operation Issues
each time i try to open a file the version that is the latest version fails,File Operation Issues
i am not able to cancel my subscription so please help me cancel it and also remove my card from the billing information,Cancellation
tell me where can i update adobe scan app,Data Loss
i now pay a monthly €30 24 for the subscription but i m not sure which account it is_x1f605_,Others
after the sign-in dance to download ae-cc trial your app manager keeps crashing so i m stuck,App Issues
why your sync feature wont work,Storage
i attempted to visit your website but it did not load at all,Usage or Workflow
why is animate sync my audio with my mouth frames 7 frames too late when i use lip-sync,App Issues
need to know why my refund was not received till now,Privacy Data or Trust & Safety
i have found a bug in the new version of adobe that i am using and it is causing all of my files to become corrupted,Bug
best customer service ever experienced,Kudos
when my photoshop account is locked every time it is i am annoyed,Login
a website for adobe doesn t open in google chrome,Usage or Workflow
wow colorful and beautiful,Others
i m curious as to why your website isn t working,Usage or Workflow
adobeexpcloud we look forward to seeing you there,Others
the photoshop sync tool is incorrect,Storage
this is the right format,Others
but suddenly there is a problem,Others
is there something i can do to get the deleted files back,Data Loss
so amazing,No Reply
hey good afternoon,Greetings
meri sahayata kar sakte hai,App Start Up
no i am not being charged,Others
beautiful mate,No Reply
are there any aftereffects professionals out there who can offer some beginner advice,Getting Started
sign in page not opening in chrome and i was able to sign in from safari but both only show the attachement that i sent,Login
i cant seem to get the adobe xd software to update,Download or Install
my hoa is looking to convert 3-5 documents into editable pdf,Others
can somebody assist me with getting adobe photoshop cc every time i try to download it i receive an error,Download or Install
could you tell me what the system requirements are for adobe substance 3d stager,System Requirement & Infrastructure
replied to correct i ve canceled your subscription,Others
and to add insult i haven t had my updated on my computer in years,Download or Install
please send us your updated address information and we can change this on our end for you,Others
plz help me to know why brush tool is not working,App Issues
adobe acrobat export pdf does not work on a system with 28gb ram,Sync
gracias rodolfo have a nice day,Greetings
please let me knaw how the sync feature is never used,Storage
why cant i open the website from my phone,Usage or Workflow
adobe does not allow for the sharing and collaboration of photoshop projects,Sharing Collaboration
i sent dm many many times but you never reply,Login
can you please resolve the bug,Bug
every time that i log into my photoshop account i am forced to log out,Login
so far the adobe site has crashed after it was first launched,Usage or Workflow
frustrating,No Reply
email replied to almahaemlak,Others
adobe application is having issues opening and loading,App Start Up
plz help me to see the video motion feature being restored in adobe cloud it was very useful,Feature Request
adobe applications are experiencing issues while they are opening and loading,App Start Up
downloading and installing the free trial version of adobe photoshop is a very difficult process can you help me,Download or Install
can i get a vibe check,Others
how can i fix this bug in adobe adobe application,Bug
may i recommend that you spell out these differences in some of your sales material online,Others
that is despite the fact i in fact bought this program 10 years ago,Others
im attempting to utilise adobe premiere but the entire thing is causing me so much grief that it keeps crashing,App Issues
please tell me how i may get my lost info back,Data Loss
hey adobe thanks for the update nice of you,Performance
dont hav a clue how i repair this photoshop corrpt files,File Operation Issues
is there anyone else having issues logging into adobe this morning,Login
i am trying to create a new file can you please help me,Feature Request
why the storage mismatch occurs during adobe installation,Sharing Collaboration
which application has the worst ui design is adobe xd,App Issues
when changing your plan the existing plan is canceled and you get the applicable refund for it,Refund
a good friend of mine pays $29 99 per month for all apps,Others
is there a reason why i get this problem while downloading it,Download or Install
kindly tell me will adobe substance 3d stager work in 2010 windows operating system,System Requirement & Infrastructure
how can i activate my adobe account,Account
i am unable to change the password that i enter on the adobe login screen,Login
i have not been able to change the password on the login screen of adobe,Login
this should be illegal,Others
what is the best approach to begin using adobe illustrator,General Dissatisfaction
i would like that adobe would bring back those useful image editing features that have disappeared,Feature Request
what is the easiest way to download adobe fresto,Download or Install
hi adobe team,Getting Started
i signed up for a trial membership was roped into extending when i tried to first cancel and now am going to be charged for cancelling before you start charging me for a suite i haven t spent more than 2 minutes using,Cancellation
why adobecare not giving any response seriously they have gone silent on me,No Reply
can i get some assistance in changing the plan for adobe dreamweaver,Billing Subscription
my adobe fresco application will not update,Data Loss
it is very frustrating having to work with 3 bugs at the same time,Bug
there is a bug in the most recent version of adobe photoshop,Bug
i have only issued the refund for one month that will be credited in a few days and your plan is active,Refund
if you need any assistance in the future please do not hesitate to tweet us,Others
hey adobe the ui is just stupid,App Issues
sorry to hear the cancellation fee caught you by surprise,Others
photoshop takes an absurdly lengthy time to start up,App Start Up
adobe please explain why photoshop projects are not able to be shared and collaborated on,Sharing Collaboration
im having problems downloading illustrator,Download or Install
hello adobe sharing for review in indesign 2022 21 has a critical bug since months,Bug
photoshop having some issue with its performance,Others
hi michael we re sorry to see you go,Others
how to paste appearance in xd,System Requirement & Infrastructure
i want to know if my data is being stored securely in adobe acrobat,Price or Value
why is the super-helpful find command in bridge unavailable for collections,Download or Install
is there any way that i can get a refund for this plan,Privacy Data or Trust & Safety
the loading time is either very long or the application does not open,App Start Up
premieres ui is completely incomprehensible and im unable to begin a new project,App Issues
i am still not getting my bill generated,Billing Subscription
will photoshop express be supported by windows 10,Sync
i realize this is in norwegian but here s how it looks,Others
hi nola,Getting Started
your support was no help i tried recovering but illustrator project still corrupt,File Operation Issues
i log to my adobe account to find that i cannot download it from the installer site anymore,Download or Install
there is a bug in the latest version of adobes program that caused my files to become corrupted,Bug
thats our shared work,Others
i am not able to log in to my photoshop account,Kudos
cancellatemi grazie,Website Issues
please tell me how to update adobe fonts,Data Loss
i m sorry as it s a prepaid plan i can issue a refund instead for one month,Others
this is so fun,No Reply
could you possibly help me in enabling the notifications in the adobe fonts,Alerts or Notification
hi there i believe that there is a problem when you download adobe acrobat pro,Download or Install
someone please provide me the features of adobe premiere pro,App Issues
is 4gb ram support adobe substance 3d stager,Sync
is there a way to recover the file by any chance,Data Loss
hi photoshop,Getting Started
adobe stupid app taking up more space,Sharing Collaboration
my programme update has a flaw that is corrupting my files,Download or Install
what is the best way to save all the personal data in adobe,Price or Value
hey adobe photoshop is a 2gb application that can take up to 22gb to install,Sharing Collaboration
is there a way to resolve the bug in adobe spark,Bug
none of my adobe apps are opening this morning,App Start Up
can you remove the cancellation fee on my incorrect account for me please,Cancellation
not if you charge me 600dkk for it,Others
how do i set up the account activation for adobe,Account
fantastic customer service,Greetings
i can t find my own adobe file,Cost Queries
there are always too many warnings and notifications in adobe how can i disable them,Alerts or Notification
i have now been charged,Website Issues
im thankful that you will be helping me out,Assistance Needed
adobe cloud is very easy to use and it is very easy to manage,Performance
that s a good test,Others
problem,No Reply
fix the vga bug bcoz of that i cant view the braw files,Bug
i used to use adobe flash but its just too expensive,Positive Brand Engagement
investigate three important steps which is plagued by performance concerns,Others
on the first screen of adobe photoshop i was unable to change anything,App Start Up
so why do i not get notified every time something changes in my work in photoshop,Alerts or Notification
i don t want to pay for pro if it isn t any better than normal reader,Others
my email is info,Website Issues
so i ve cleaned and uninstalled everything,Others
without any cancellation fee,Bug
sync feature for my adobe literally never works,Storage
and is soo much better,Others
is it only for me sync feature is not working,Storage
i can t access it,Kudos
your ancient website never loads on a macbook,Usage or Workflow
453903…… 11003,Website Issues
i am on a deadline and the filters in photosop are blurred out but not the neural filters,Others
id like to learn how to securely keep all of my personal information in adobe,Price or Value
do you know of any way that i can get a refund for this subscription with adobe,Refund
when i tried to enable notifications in the adobe app i was unable to do that,Alerts or Notification
there is an issue with adobe scan app,App Issues
made a movie and adobe substance corrupted this one,File Operation Issues
request you to tell me the adobe xd features,Download or Install
as i look at forums and the internet this has been a prodblem with adobe for more than a decade and you are not capable of solving it,General Dissatisfaction
when i use scanned dollars to add collage elements to my file it will not open,File Operation Issues
adobe cloud is a very easy and simple tool for you to use,Performance
the last time i tried to paste something from illustrator i had to restart adobe seven times,File Operation Issues
disguesting that adobe app is openeing very slow,App Start Up
please direct me to a source where i can obtain the current market price for this item,Cost Queries
needs to come up with a subscription option for those who create photos videos without having to subscribe to all of the apps,Billing Subscription
pretty easy stuff then why is there a weird ass artifact showing,Others
there is a sharing feature that is not working for me,Refund
i have installed my software but i am still unable to open my print files,File Operation Issues
adobe updates the ui layout of adobe several times each month something i find amusing,App Issues
i am unable to share and collaborate on this photoshop project,Refund
what should i do if i wouldd like to use adobe dream weaver,System Requirement & Infrastructure
my emails are not being answered,Login
why is it that your sync feature isn t working,Storage
really happy with the end product,Others
we have 2 accountsunion design uea ac ukunion communications,Others
how can i start using adobe acrobat pro dc,General Dissatisfaction
reached out to you a few times last week and got no reply,No Reply
the software for photoshop is very easy and simple to use,Performance
i want to fix the bug in adobe xd,Billing Subscription
adobe cloud is experiencing some performance issues,Others
there are performance dificulties with adobe cloud,Others
so please help me to fix this bug in the adobe application,Bug
what happens to my work flow when i am using adobe xd,System Requirement & Infrastructure
my university email was deleted so i cant log into my adobe account,Login
something went wrong and all of my data was lost how do i get it back,Data Loss
i havent get any reply from adobe,Login
the adobe program corrupts my project after ive worked for 10 days on it,File Operation Issues
what are the requirements of your system regarding ram and cpu,Sync
that there are millions of people creating amazing works every single day,Others
hi i like this,No Reply
adobe photoshop is one of the best tools for editing photos,Performance
some actions that you can execute in adobe applications are experiencing performance problems,Others
help me by fixing this bug in adobe application,Bug
please remove this bug as its causing the app to freeze all the time,Bug
heyoooooooo,Getting Started
i have had to restart photoshop eight times now so that i can create a new file and paste some elements from illustrator into it,File Operation Issues
since last month i have not been able to log into my adobe account,Login
need to download but looks like there is a problem can you please look into it,Download or Install
can you refund atleast the last 1 year or 12 months,Privacy Data or Trust & Safety
adobe has become a greedy corporation,General Dissatisfaction
please tell me the possible ways to find the market cost of the product,Cost Queries
all adobe apps per month is such a good price,Positive Brand Engagement
i checked this morning and i was unable to access the apps,Login
logging into adobe fonts doesnt work for me,Kudos
may i know the procedure to resolve the bug in adobe stock,Bug
please explain how to use adobe audition,System Requirement & Infrastructure
please send me my verification code,Others
i am not able to find my file in adobe anymore,Data Loss
will dreamweaver run on a pc with 4gb of ram,Sync
happy to help fix the issue,Others
hear from and all-start line up of speakers from and many more,Others
hlw adobe,Getting Started
what exactly is the issue why can t adobe s photoshop projects be shared and collaborated on,Sharing Collaboration
all my personal data which was stored by adobe has been lost,Data Loss
on the other hand when i tried to disable the notifications in adobe the message would not get through,Alerts or Notification
hi tony we are really sorry to hear about your experience,Others
the photoshop app is experiencing difficulties while opening and loading,App Start Up
acrobat pro dc login credentials do not work,Kudos
can i know why i am not able to share or collaborate on this acrobat pro project,Sharing Collaboration
i love them,No Reply
wth they say no you can t cancel immediately they don t give back money not until the end of the annual subscription year,Refund
you can only make a refund,Privacy Data or Trust & Safety
kisiko bhejiye meri sahayata karne ke liye,App Start Up
i ve tried everything i can think of to get it working,Others
do you remind me why the illustrator app uses so much storage space,Sharing Collaboration
hi switzerland,Greetings
hi there since you were unable to use the application i have terminated the plan with refund which should be credited on the same card in the next 6 to 8 business days,Others
it is better to get photoshop lightroom for under £10 month as a package than just photoshop which costs £20 month,Cost Queries
hello bro where can i download adobe photoshop with compression size,Download or Install
what a service by customer vare executive,Kudos
adobe photoshop is a very simple tool that you can use to edit your photos,Positive Brand Engagement
i absolutely love it it s extremely powerful,Others
ive had to restart photoshop 8 times now just so i can create a new file and paste something from illustrator,File Operation Issues
whenever i try to open it in file explorer it just crashes,Feature Request
i tried downloading acrobat reader but it keeps failing,Download or Install
i got billed 2 times for 1 subscription plan,Billing Subscription
the adobe website is not opening on my google chrome,Usage or Workflow
how to retrieve file data that has gone corrupt,File Operation Issues
i can t believe i am paying 11€ a month for that garbage,General Dissatisfaction
the new version of adobe is starting to work but the screen is stuck,App Start Up
what is the best way to use adobe fonts,System Requirement & Infrastructure
is there a way to activate my account,Account
now i can t log in adobe to alter login info passwords,Login
so far i have not received any reply to my question and none of the people at adobe have replied to it,No Reply
how can i download it for free,Download or Install
i saved all the files on my computer,Others
have a great day _x1f60d_,Greetings
we ve looped in an expert to reply as soon as they re back in the office on monday,Others
i have lost all my project data plz help me to recover restore it,Data Loss
so i log in again took 30 minute s trying to find a phonenumber or email adress,Login
like … i just paid my fee today,Others
hi ad,Getting Started
how do i set up my account activation with adobe,Account
my collages will not open if i use scanned dollar bills as collage elements,File Operation Issues
adobecare thanks for they quick reply and help,Kudos
whats going on with the billing department im still experiencing problems with my new pdf reader subscription,Billing Subscription
hello there i am quite dissatisfied with adobes services,General Dissatisfaction
hopefully you re the worst at doing them as well adobe otherwise you ve done a bad job at hiring,General Dissatisfaction
is it possible to turn on the notification in the adobe spark,Alerts or Notification
adobe apps take an excessive amount of time to open and then crash,App Start Up
i didnt get any response from you regarding my problem,Login
even after one month case adb-24227244-h1d0 has not been answered can anyone help me,No Reply
i do not want to be in a collaberation with other peer,Refund
i just seem to not be able to get past the first screen of adobe photoshop,App Start Up
adobe is the best product for editing photos,Performance
attached is the video,Website Issues
how to save my data safely in adobe,Price or Value
i had a call with the care team arranged but they never returned my phone,No Reply
my query remains unanswered,Login
can it be activated by an account anywhere in the world,Account
can you help me switch to an educational subscription since im a student,Billing Subscription
the photoshop app needs to be updated,Data Loss
the issues faced using adobe are compounding,File Operation Issues
i was trying to download adobe illustrator but i kept getting a message saying that an error code had occurred,Download or Install
here it is laist1000,Website Issues
i ve tried two browsers having trouble downloading my free trial of photoshop,Download or Install
photoshop is the best photo editing product,Performance
i would like to express my gratitude towards adobe care for giving me 30 days of credit for my account while i wait for my card,Kudos
what are your system requirements for ram and cpu of adobe,Sync
i have not get any reply from adobe,Login
adobe price is too good to be true,Positive Brand Engagement
i think this is a bug test it out and work on a fix immediately,Bug
could you specify what you mean by codes,Others
please let s resolve the cancellation quickly i appreciate a lot your support and thanks for your understanding,Cancellation
my 10 days project file got corrupted i request you how can i recover my data please help me,File Operation Issues
so the refund does not work for adobe subscription,Privacy Data or Trust & Safety
is my personal information safe,Price or Value
all my life have been so so good,Others
good morning,Getting Started
nice day,Getting Started
i would like to know why got biling issue to my adobe reader subscriptions,Billing Subscription
let me know why adobe sync feature is not working,Storage
how can i save my personal information in adobe safeguard,Price or Value
tell me the process to start up the adobe spark,App Start Up
how much does it cost to acquire adobe xd,Cost Queries
illustrator app startup time is ridiculously long,App Start Up
hi there adobe acrobat pro doesn t seem to be downloading onto my second computer,Download or Install
we recently bought adobe acrobat pro dc for our mac os and are planning to start using it,Getting Started
if it s realted to the sancions i ll note that i m from armenia not from russia belorus thanks in advance,Others
what would the exact cost of this product,Cost Queries
adobe photoshops download option is not functioning,Download or Install
my actual plan is ending in january 2022 and ive renewed my plan with black friday offer which starts from today can i get a refund for the payment of two months,Refund
hlww good eveing,Greetings
where can i find the app update,Data Loss
