each time i try to view your website no matter which browser i use it never loads,Website Issues
whenever i open the application for the first time i get errors why is that,App Start Up
can you tell me about the terms and conditions while using adobe,Price or Value
i used to use adobe photoshop your overpriced,Positive Brand Engagement
hello there adobe i m having trouble accessing your site,Usage or Workflow
im confused as to why the photoshop sync tool isnt performing,Sync
tried the feature of locating files in premiere pro but it didnt work,App Issues
id like to know if adobe substance photorealistic stager will run on the windows 10 operating system,System Requirement & Infrastructure
is it possible to fix this bug in adobe,Bug
something wrong with adobe scan application,App Issues
could you confirm my refund,Privacy Data or Trust & Safety
it appears that this is becoming an adobe issue,File Operation Issues
the app froze and i lost all my data,Cost Queries
trying to contact someone about your god awful mobile website,Usage or Workflow
i need to pay only 50% to cancel now,Cancellation
i just want to get started with lightroom can you olease help,General Dissatisfaction
then adobe was starting to work but the screen was stuck,App Start Up
i want to disable alerts on my app,Alerts or Notification
the adobe live chat support team is doing a great job,Kudos
why does the storage mismatch occur when installing adobe,Sharing Collaboration
adobe your sync feature doesn t work,Storage
my inquiry is still being processed,Login
the cost of adobe lightroom is so high,Positive Brand Engagement
it did not help,No Reply
5 or 10 minutes into it and then lightroom hangs and doesnt respond,Performance
where can i find the regulations regarding my privacy on my adobe account,Price or Value
love how this turned out,Others
why adobe scan app is having issues,App Issues
need to know why my refund has been bounced,Privacy Data or Trust & Safety
when i try to open a file it crashes but i cant pull any error data out of it,File Operation Issues
have a great day and go adobe,Greetings
to know the market price of this product what should i do,Cost Queries
so far i have not heard a reply to my question and no one from adobe has replied yet,No Reply
i ve had chats with different people but they just disappear and never respond,No Reply
adobe photoshop 2020 the graphics performance really sucks,Others
ive been trying to run the website but it is not working and ive been on hold for quite sometime,Website Issues
adobes programme will not start,App Start Up
a months worth of photoshop project data is gone just because i tried to build a new file by deleting some layers,Data Loss
_x1f440_ huntingandfishing,Others
on 28 december 2021 i subscibed an adobe plan for 1 year but with monthly pay for 9 99 euro each month,Billing Subscription
it s time you guys work towards removing the dead links from the adobe website,Website Issues
thanks i really appreciate your customer service,Kudos
please explain why the brush tool is not working for me,App Issues
im constantly looking for ways to get photoshop,System Requirement & Infrastructure
it is important for you to mention that adobe xd is a very expensive product,Price or Value
the programme crashes when i try to restart it,App Start Up
haven t had this bug prior to updating,Bug
the agent told me that i would receive no refund i cancelled today even after i explained that i don t need the assets,Refund
i have bank statements,Website Issues
there are performance issues with adobe cloud,Others
so r u saying that theres no way to get back my files,Data Loss
adobe photoshop is fantastic and i wish i had more time dedicated to it,Positive Brand Engagement
like i said everyone else that i spoke to was very helpful,Kudos
how can we use this brush tool,System Requirement & Infrastructure
wow i love adobe animate cc so much cool,Performance
your site will not accept any credit card i throw at it,Usage or Workflow
adobe acrobat export pdf is not compatible with 28 gb ram,Sync
is anyone else seeing this unusual downloading problem,Download or Install
there is a photoshop product that is the best tool for photo editing,Positive Brand Engagement
may i know why am unable to use readout aloud feature in adobe reader,App Issues
i have cc desktop version 5 7 11 and i cant seem to find hundreds of my files and libraries on the cloud,Data Loss
i was charged twice for two subscriptions i don t want and i require a refund because i m cancelling and deleting my company forever from my life today,Refund
after i paid for the service i am still not able to use the plan on my adobe account,Account
i clicked the home button to go to my project grid and it app froze,App Issues
they claim that it is already logged in and ready to use i am unsure how to access adobe,Login
cache cookies,Website Issues
your website is not working specifically adobe flash player,Usage or Workflow
its impossible to figure out how to use the sync facility because it never operates,Sync
are you really thinking that adobe xd is very expensive,Positive Brand Engagement
you are required to help me fix the bug in the adobe application,Bug
now i can t find my file in adobe,Cost Queries
after having purchased a 1tb storage plan im not sure how much adobe storage i have because it shows the incorrect amount,Storage
what caused the storage mismatch when i installed adobe,Sharing Collaboration
adobe how are you doing i cant use my applications since i cant log in,Login
i have checked your account details and can help you to cancel your adobe stock – 10 assets a month plan without a fee,Others
_x1f60d_,Website Issues
i am unable to change my adobe profile style,App Issues
what kind of rules and regulations do you expect me to obey in order to protect the privacy of the data that i have stored in adobe,Price or Value
i was stop my account,Website Issues
would you mind sharing us your adobe id email so that we can check this for you,Others
there is a glitch in the new update,Bug
i wish the app would not keep restarting and instead hold on to the data it already downloaded and add to it as the connection improves instead of ditching the entire process,App Start Up
i am not able to get past the first screen in adobe photoshop,App Start Up
have a great weekend too,Greetings
i am having trouble viewing a file that has photographed dollar bills as collage elements,File Operation Issues
i tried it now-but adobe site system send again the verification code to wrong number 972-52-4575172-and in this point it is stuck,Website Issues
want to know the use of this brush tool,System Requirement & Infrastructure
can you tell me the price for bundle adobe pro and adobe scan per month,Cost Queries
the refund is not working,Privacy Data or Trust & Safety
in adobethe synchronisation capability isnt responding,Storage
bsb 923100 acc 65715196 bank ingthank you y,Others
we are very happy with the final result like adobe,Performance
hie,Getting Started
hi adobe i am highly unsatisfied with services,File Operation Issues
i have to link my 2 split accounts with apps and cloud files together for better storage,Storage
i want to cancel adobe stock for which i don t want to pay a new billing cycle,Cancellation
why do i not get notified when there are changes to my work in photoshop,Alerts or Notification
im confused as to why the adobe sync tool isnt performing,Sync
adobe photoshop can be greatly improved by adding more editing features so please add those features,Feature Request
can you please fix the bug asap but i cant report it,Bug
jason you re very welcome,Greetings
i did not get a reply from adobe,Login
new issue saving artboards to psd crashes photoshop every single time,App Issues
when i attempt to export my video adobe rush crashes,App Issues
premieres user interface is irrational and i cant even begin a fresh project,App Issues
hav a good day,Greetings
bad concept by adobe just terrible,File Operation Issues
but when you cancel,Bug
is there a way for me to get my money back for this plan,Privacy Data or Trust & Safety
just ordered some stuff great customer service guys,Kudos
please clarify to me adobe why i am about to share and collaborate on my photoshop works,Sharing Collaboration
please can you tell me that all my personal data is stored securely in adobe,Price or Value
once you download the app you will need to sign in and download the apps you want to use as trial,Others
team im unable to access creative cloud or the adobe website,Login
adobe re-scans pdf s every time i open them slows me down 15-30 seconds every time i open a new document,Performance
i have tried 4 different new and existing files and none will save to my computer,File Operation Issues
please help me in knowing the price of adobe acrobat,Cost Queries
i am experiencing difficulties with adobe illustrator that do not work,App Issues
good morning adobe team,Greetings
is it a problem why can t i use adobe photoshop to share and collaborate on my files,Sharing Collaboration
let me know how to recover illustrator corrupted files,File Operation Issues
but you haven t asked for any of my details yet and my emails are also not getting answered,No Reply
help me if you can with how to recover files that have been deleted,Data Loss
photoshop cs isnt working downloading has failed,Download or Install
again i feel like this is not good product support,General Dissatisfaction
is it possible for adobe xd to be updated,Data Loss
when adding a filter using camera raw is there a way for it to be added as a layer,Usage or Workflow
where can i acquire the latest adobe scan version,Download or Install
the refund will be processed in the next 5 to 7 business days,Others
i really hope you can refund atleast the last 12 or 9 months,Privacy Data or Trust & Safety
there is no way for me to share or collaborate on this photoshop project,Refund
why i cant download adobe fonts,Download or Install
is there anyone who knows where i can get a copy of photoshop adobe premiere from cloud storage,Sync
it is very difficult for us to get all our data synchronized,Sync
as for adobe website it doesnt open in google chrome,Usage or Workflow
open with adobe digital editions but when the app opens nothing happens,App Start Up
what is the processor and ram that you are using to run adobe,Sync
what should i do if i need to know the retail price of this item,Cost Queries
adobe is the company that has the graphic industry by the nuts absolute garbage,General Dissatisfaction
im having issues when i open the app for the first time can you help,App Start Up
i went to cancel and been given 60 days free,Cancellation
i have to get 6 digit code to verify my email after opening creative cloud app but still i didnt get it,Account
stop updating every 3 days and fix the issues,Data Loss
greetings i am trying to access my account but i can t as i must have forgotten the password and when i try to replace the password i get an error and tells me to contact you how can i fix this,Login
is adobe acrobat standard dc compatible with windows 10,Sync
where do i find the market cost of this product,Cost Queries
can i know why am not able to use photoshop tool box,App Issues
opening up your app for first time it takes more time to load,App Start Up
i would like to cancel because i just wanted the free trial,Cancellation
i am not able to set up the alerts and notification in the adobe fonts,Alerts or Notification
in adobe draw i used capture to load vector from my camera or from gallery and then i could draw on top and join it to my drawing in fresco i can t,App Issues
i downloaded the latest update but when i tried to open a file that had some scanned dollar bills as collage elements i was unable to open the file,File Operation Issues
im used adobe indesign for the first time and im experiencing trouble 5719 what is it and what can i do about it,App Start Up
it seems that the adobe storage is inaccurate despite having a storage plan that has 1 tb,Storage
can dreamweaver express be supported by windows 10,Sync
i paid the bill through credit card,Others
the button upgrade doesn t work on your website,Website Issues
thanks for the quick reply adobe is one of my favorite companies,Performance
what are the steps for updating the acrobat pro app,Download or Install
is collaborating on a project possible in adobe,Refund
i didnt get reply on direct messages to awfuladobe yet,No Reply
this is amazing,No Reply
do you know whether adobe substance 3d stager is compatible with the windows operating system,System Requirement & Infrastructure
adobe acrobat pro d is a programme that allows you to create pdf documents it isnt prohibitively pricey,Price or Value
i m trying to add apps to users but the option is grayed out,App Issues
everytime i click on upgrade on your website it leads to an error,Website Issues
cacapoyrac1,Website Issues
your website is obnoxious it never loads properly,Usage or Workflow
hlww good morning,Greetings
i want to know adobe why phototshop project is not able to share and collabrate,Sharing Collaboration
the adobe company is an absolutely fantastic company that is very deserving of your money,Positive Brand Engagement
adobe s sync functionality does not work for me,Storage
im incapable of processing photoshop tool box on my new macbook m1 due to a multitude of concerns,App Issues
i want to know that all of my data is securely stored in adobe,Price or Value
i see tens of thousands of complaints online and you don t do anything about it,General Dissatisfaction
can you tell me why i cant share or participate on this photoshop construction process,Sharing Collaboration
how do i finalize a illustrator artwork for the printers,System Requirement & Infrastructure
adobe has always provided excellent customer support,Kudos
preciso que vcs cancelem o serviço da adobe na minha conta,Cancellation
inspite of my refusal to renew they renewed my subscription and charged me for it,Billing Subscription
may i know why am not able to edit or insert text into the file,Feature Request
when will i be able to get a refund for this plan,Privacy Data or Trust & Safety
how can i make my scenes transition between them,System Requirement & Infrastructure
the second year of the full set of apps will cost how much per month,Cost Queries
i would like to collab with other adobe users on this project but i am not able to do it,Sharing Collaboration
current email that i don t want to be logged in as michelle king,Login
i desire that they bring back the image editing features l that is on adobe this was very useful,Feature Request
this is my email address,Website Issues
the cause of the problem is a bug that is in the adobe program update and it is causing all the files in my computer to become corrupted,Bug
there are tools that adobe offers for editing the photos but the tools freeze and do not work,App Issues
hi we just signed up for adobe xd how do we get started using it,General Dissatisfaction
may i know the cost of this item,Cancellation
no when i want to cancel the premiere pro plan there s a cancellation fee,Cancellation
can adobe clouds be updated,Data Loss
biggest joke was adobe sync feature never works as expected,Sync
id like to know if adobe acrobat stores my information safely,Price or Value
please explain me adobe why phototshop project is not able to share and collabrate,Sharing Collaboration
the adobe application will not launch,App Start Up
adobe is starting to run but the screen is hanging,App Start Up
this project makes excellent use of my time by requiring me to use adobe software,Positive Brand Engagement
id like to know that adobe stores my information securely,Price or Value
adobe cc is a lot more pricey than i remembered it being,Positive Brand Engagement
my experience with adobe s service is not satisfactory,General Dissatisfaction
i cant see any way to share my creation in adobe with other people inorder ask for their collaboration,Sharing Collaboration
i need to purchase adobe software but it is prohibitively pricey,Price or Value
i need to get pop ups,Alerts or Notification
the photoshop app always crashes,App Issues
updated photoshop continues to be unable to open new files,Feature Request
why cant i use my phone to view the website,Usage or Workflow
i cant finish my assignment since i cant log in,Kudos
tell me why your sync option isnt working in adobe,Storage
i tried online forums but no guide on recovering corrupted illustrator project files,File Operation Issues
i am frustrated because lightroom app is crashing everytime i opens it after updating it to the latest version is there a solution,App Start Up
adobe has released a new update to address the issue of the app taking up more space,Storage
have a lovely day,Greetings
the app keeps dumping everything in my downloads but it keeps taking up more space,Storage
may i know the use of this illustrator,System Requirement & Infrastructure
where can i find the data privacy terms and conditions,Price or Value
does any know what is up with premiere pro cc 2019 like it legit refuses to open up for me,App Start Up
will adobe acrobat export pdf be supported by windows 7,Sync
my project was ruined and all of my data was lost,Data Loss
when i use scans of dollar bills to embellish my collage the file will not open,File Operation Issues
would you please get back to me soon,Login
it is now 6 33 pm but still there is no reply on direct messages to awfuladobe,No Reply
i never got reply from phone center when they said they d call me back and send an email to help,No Reply
could you inform me if acrobat premium dc will function on the windows operating system,System Requirement & Infrastructure
hey i thought the point of bug fixes is to i don t know fix the bugs and not introduce dozens of new ones,Bug
waiting hours for call back that doesn t happen time to check our capture 1,No Reply
please take action on your spark post app which keeps crashing,App Issues
please close my subscription,Bug
because paying a fee for a service i won t receive would be inappropriate,Others
all my files are gone because of the software crash,Data Loss
i have no right to change password on the login screen of adobe,Login
i am trying to update photoshop but its failing to do it,Download or Install
i thought adobe products are bit expensive,Positive Brand Engagement
several actions in adobe applications are experiencing performance problems,Others
there is a bug thats making this app crash,Bug
what causes my adobe storage to be full,Sharing Collaboration
i am absolutely loving the prices of the adobe cloud,Positive Brand Engagement
i m at work at the moment but i can send over the details this evening if that s ok,Others
my project file has become corrupted and i am need your assistance,File Operation Issues
i ll give the above a shot,Others
as far as i know the photoshop application is not getting updated,Download or Install
please fix your website it never loads,Usage or Workflow
my latest version of collapses every time i open a file,Feature Request
its very slow now since we need to import footage just to create a project file,Performance
my subscription has been purchased however it has not yet been activated in my account,Account
please bring back the video motion feature in adobe xd it was very useful,Download or Install
someone please resolve the flaw in adobe stock,App Issues
each time that i open a file the latest version of the file does not appear,File Operation Issues
535640-----9649,Website Issues
when saving psd files to jpegs why did you alter the save as option,App Issues
why i got storage mismatch while instaliing app mention 1 gb but it took 2 gb after installing,Storage
yep thats getrting synced,Others
the adobe suite is excellent but the cost is prohibitive,Positive Brand Engagement
is it just me or does the sync option not function properly,Sync
why your costs on adobe audition is so high,Positive Brand Engagement
please let me know the reason for my account deactivation,Account
adobe is now starting to work but the screen is stuck,App Start Up
how to keep my personal information safe at adobe,Price or Value
do you have any of you who are experts in after effects and could you give me some starter tips,Getting Started
concept i came up with for a wearable nft vest,Others
i d appreciate it if you can get back to me with the necessary paperwork,Others
why can t i get adobe website on my phone,Sync
could i know for what reason the photoshop app takes this much storage space,Sharing Collaboration
vous êtes extraordinaire,Others
this is a mistake as i already have a subscription on my 616825 account through surfspot nl could you please cancel that and refund me the 362 85 euros as soon as possible,Refund
adobe your software is absolute dogshit,File Operation Issues
hey adobe can you please help me get started with animate,General Dissatisfaction
my photoshop account is being locked every time,Kudos
without any error msgs the app crashes when i try to open and i cant open or do anything with the app,App Start Up
i would like to share my project with other creators,Refund
what are the latest tools you are using for your organisation s workflows and are they cost effective and efficient so far,Others
how can i know the adobe bridge features,App Issues
im unable to login adobe using my school email account,Login
for some reason adobe s sync feature does not work for me,Storage
inspite of raising the issue about adobe xd not launching again i still havent received any support from adobe official forums,App Start Up
so my work file that i saved has been corrupted in adobe,File Operation Issues
photoshop unable to open a png file,Feature Request
hlww advrk,Getting Started
i have not received any response from adobe on the matter,No Reply
i had a planned call with the care team but they never returned my call,No Reply
hiif i received a cancellation confirmation email that mean you re not gonna take an early termination fee,Cancellation
i am not able to change my password on the login screen,Login
adobe photoshop is a very easy tool that you can use,Performance
i m working on a photoshop project that can t be shared or collaborated on,Refund
could we cancel the subscription the full refund,Cancellation
starting it up now,Others
it is very easy to use this photoshop and it is also very fun,Performance
my brush tool is not working anymore,App Issues
i am facing an redirect issue on the website http express adobe com doesn t work,Website Issues
i am unable to enable notifications on the app,Alerts or Notification
further more i just cannot stop recurring subscription without cancelling,Cancellation
will photoshop express be supported by windows 7,Sync
i forgot to cancel the 6 month acrobat dc free trial and now i am being charged for early cancellation,Cancellation
customer service is awesome,Greetings
the issue is that this adobe application does not start,App Start Up
i am on the windows operating system but my app is not opening,App Issues
when i open the creative cloud app i am asked to verify my mail with a 6 digit code sent to my email address but i never got it,Account
gdd mrng,Getting Started
i am disputing this and you will give my money back,Privacy Data or Trust & Safety
adobe id want to purchase a photography package but your website isnt working,Website Issues
is it possible to use a personal account for the adobe account which was initially created using a company email address,Account
why the sync option never works in adobe,Storage
all of my pc files have gone missing,Data Loss
is there a good way for me to get started using the acrobat premier pro,General Dissatisfaction
adobe incopy is the culprit out to corrupt all my files,File Operation Issues
so far i have not received any reply to my question so far no one from adobe has replied,No Reply
please help me to know the retail cost of this product,Cost Queries
plz ask me if all my data is safely stored in adobe,Price or Value
hey adobe why do u wait till asked to waive off your unfair cancellation fees,Cancellation
so why is all my adobe storage full,Sharing Collaboration
next time i ll buy a normal subscription then because i need those fonts,Billing Subscription
adobe photoshop could be improved by adding more editing features please add that feature to your program,Feature Request
something went wrong and i lost all my data how can i recover it,Data Loss
kindly tell me will adobe premiere rush work on windows 10 with 2 gb ram,System Requirement & Infrastructure
why it is impossible to connect someone from customer support who knows what they are doing,No Reply
help me fix this bug in adobe application,Bug
i need your guidance to update adobe xd,Data Loss
i need help to understand this photoshop application as its my first time using it,Getting Started
on my adobe website does not load,Usage or Workflow
did you check that your computer is turned on grandpa,Others
do you have any ideas your websites link to a free trial of photoshop is broken,Website Issues
how do we use this video motion feature,System Requirement & Infrastructure
how do we start using adobe illustrator,General Dissatisfaction
would you please fix this bug in adobe fonts,Bug
i can help add 30 credit days as a goodwill gesture to help you continue using the plan,Others
a couple days ago i was using premiere pro and the next morning it refused to open,App Start Up
it started yesterday with very long response times,Login
when i try to open a file using printed dollar notes as collage components it wont open,File Operation Issues
it is possible for you to use this adobe photoshop program easily,Performance
can i know why adobe photoshop app is 2gb as mentioned but the app take 22gb after installing,Storage
i would like to know that all the files that i have in adobe have been saved safely,Price or Value
come help me in retrieving my deleted data,Cost Queries
it is necessary because i am subscribed to my other card and it is withdrawn from this and i did not know how to delete it correctly,Billing Subscription
these days i m really unsatisfied and frustrated with adobe s services,General Dissatisfaction
im having trouble opening a file that has scanned dollar bills as collage components,File Operation Issues
there is a bug in my adobe program update which is causing my files to get corrupted,Bug
so there surely must be some reason why the sync function does not work,Sync
when i cancel my creative cloud will stop at 27 11 right,Cancellation
at that time it is impossible for me to change my password on the login screen,Login
how will i be able to contribute and share this photoshop assignment effectively,Sharing Collaboration
i am not able to open my print files after i have installed my software,File Operation Issues
some actions that are available in adobe applications are experiencing performance problems,Others
the fact that the initial app startup takes more than 15 minutes perplexes me,App Start Up
im having difficulty downloading photoshop cc which i already paid for,Download or Install
absolutely magnificent customer support,Kudos
they are here to help,Others
look at these freaking cutie,Others
would you mind sharing my pinned,Others
we will not be using your workaround but instead are requesting a credit for this month and any subsequent months until it s finally resolved,Others
how could i get my photo backup data and my account with it,Data Loss
can you help me pasting a grouped image into another object which is not possible using an illustrator is there any feature like that,Feature Request
we re here if you need us,Others
which adobe software is better to start with photo editing,General Dissatisfaction
my entire file became corrupted and i was unable to restore my data,File Operation Issues
that screen is a dell canvas drawing tablet which has a very different dimension resolution,Others
is adobe substance 3d stager compatible with pcs with 4gb of storage,System Requirement & Infrastructure
i have to enable scrolling thru view and page display and then enble scrolling everytime so is there anyway to save this as default setting,Usage or Workflow
i have an issue with photoshop tools and they are not working,App Issues
of course ccp is a big threat,Others
please restore this feature to your product it was quite beneficial,Download or Install
i am curious to know how to recover files that have been deleted,Data Loss
card is updated,Website Issues
hi there hope you are doing well and sorry to hear that,Others
because adobe is so expensive i dont even want to be a graphic designer anymore,Price or Value
in order to check the price details we will have to take a closer look in your account,Others
despite well-saving my work some of the data has been lost how can i retrieve it,Data Loss
please always feel free to reach out to us here anytime when you need help thanksscott,Others
i cant login to adobe stock from the uk,Kudos
recently i have installed a few ae scripts though,Others
adobes customer service was amazing ive always loved their products and now their cusomer service as well,Kudos
collegebuys yet the email never contained an actual code,Others
how can i easily learn to use this brush tool,System Requirement & Infrastructure
id pmitchell29 student alamo eduidk what else to do,Others
may i get some help to get started with premier pro,General Dissatisfaction
i have been here before,Website Issues
how did you decide to modify the save as option after importing psd files,App Issues
i want to know how to save my personal data securely in adobe,Price or Value
adobe is impossible to use due to its irrational user interface,App Issues
how do you retrieve data that has been lost,Cost Queries
what should i do to get started with adobe illustrator,General Dissatisfaction
the adobe software takes a long time to start up,App Start Up
photoshop is very easy and simple to use,Performance
ask adobe to reduce their prices,Positive Brand Engagement
do you know of anyone who is a good user of after effects and who can give me some starter tips,Getting Started
because adobe logged me out,Kudos
why do i not get notified every time someone changes my work in photoshop,Alerts or Notification
on the first screen of adobe photoshop i was unable to change any of my objects,App Issues
i would like to know how can i update the photoshop app,Download or Install
hello here s my adobe id neyhhow benjamin gmail comi would like to get refunded if possible,Refund
i hope yours is a wonderful day,Greetings
this message appears after photoshop task manager refuses to open after installation,App Start Up
we want to know why my refund was reversed,Privacy Data or Trust & Safety
where can i download adobe digital editions 172 not 20 for mac os,Download or Install
hi friends _vikashkum,Others
how come i not get the notification email saying my trail was expiring,Alerts or Notification
wherever should i get adobe creative cloud editions 172 for mac os ,System Requirement & Infrastructure
i love _x1f525__x1f525_,Others
i would like adobe to bring back the useful and useful editing featuresl that allows you to edit images,Feature Request
i was informed there were issues with the billing of my cc subscription,Billing Subscription
to cancel my adobe membership i am being asked to pay 99 cancellation fees,Cancellation
im attempting to launch adobe audition pro but its not working,App Start Up
how do i find out if adobe audition contains a bug,Bug
please keep us informed what is the best method to get started using acrobat photoshop pro,Getting Started
great products and wonderful customer service,Kudos
customer support service was frustrating because each person i spoke to had no prior record of my case,General Dissatisfaction
is there actually a way for me to get a refund for the money that i have paid for this plan,Refund
please can you please explain why the adobe toolbox isnt working for me,App Issues
hello rodolfo,Getting Started
please let me know if adobe substance 3d stager is compatible with the windows operating systems,System Requirement & Infrastructure
what do you mean free,Others
sharing the content is not working for me,Refund
do you know a way to get all the files that i deleted back,Data Loss
because i cant log into my account i cant see my adobe products,Login
so i am so tired of adobe,File Operation Issues
how can i update update adobe scan app,Data Loss
immediately test this bug out and find a fix,Bug
find them very elegant and dignified,Others
it seems that adobe is crashing when it is trying to update,Download or Install
your synchronization feature does not seem to be working adobe,Sync
i just can not open my print files after installing my software,Feature Request
adobe you should strongly consider modernizing your user interface it is in poor condition,App Issues
just sucks that adobe is so expensive,Positive Brand Engagement
adobe cloud is a fun application to use,Performance
abdulfeb08,Website Issues
i want you to help me to cancel my subscription and remove my card from the billing info,Cancellation
i wish i know how to download adobe photoshop which i paid,Download or Install
i dont knoow why adobe is refusing to resolve my complaint,No Reply
i am still waiting for someone to reply to my question but no one from adobe has responded,No Reply
please refund my money,Privacy Data or Trust & Safety
i am very happy with adobe acrobat,Performance
no the adobe software that i downloaded is not working,Download or Install
fuck you and fuck your shitty fucking software,File Operation Issues
an app called photoshop keeps freezing,App Issues
the option of collaborating with other adobe photoshop project is not working for me,Sharing Collaboration
adobe photoshop is a program that is very easy and simple to use im in love with this,Positive Brand Engagement
i am a new user of adobxd and i really want to learn everything about it,General Dissatisfaction
when converting psd files to jpegs did you modify the save option,App Issues
my account was charged for two products but i only use adobe dimension,Billing Subscription
adobe has one of the worst user interfaces on this device,App Issues
could you perhaps explain why adobe does not allow document collaboration and sharing,Sharing Collaboration
what causes the storage mismatch to occur when adobe is installed,Sharing Collaboration
i can t update my os,Website Issues
can i rate your service somewhere,Others
it appears that i have not been able to login to my adobe account since last month,Login
so what are the prerequisites for the acrobat standard dc system,Sync
let me know will windows 7 support adobe acrobat export pdf,Sync
there seems to be problem with download of adobe photoshop can you please help,Download or Install
i like to keep lots of gas in the tank in case just they ever raise the price,Others
what should we do now that we have purchased acrobat pro dc for macos,General Dissatisfaction
viewing video on websites with adobe shockwave is not possible,Usage or Workflow
i am unable to open the files that i printed after installing my software,File Operation Issues
i shared my photoshop project,Others
could you perhaps explain why your sync feature is never active,Sync
i requested that the video motion feature be returned to adobe cloud because i found it very useful,Feature Request
please direct me to a source where i may update my adobe application,Download or Install
is there any flexibility here,Others
every time i try to open a file the latest version of that file fails,File Operation Issues
i am still a beginner in using brushes so how can i learn to use this brush tool,Usage or Workflow
the seril numberi is 1137-1007-3834-5082-4887-6555hope for help and thankserling loevik,Others
do you all still do encore,Others
i know it s very simple but i love it,Others
the latest version of brush tool has some issues,App Issues
so far i have not received any answer to my question and i have not received any reply from adobe,No Reply
is it possible to use illustrator in adobe xd,App Issues
i was on hold for almost an hour earlier today with no one ever picking up,No Reply
but you re the coolest,Others
adobe app start up is very slow,App Start Up
certain actions in adobe applications are experiencing some performance problems,Others
what exactly are the steps that i am doing with this adobe editing tool,Usage or Workflow
why is all my adobe storage space full,Sharing Collaboration
i want to know why my refund was bounced back,Privacy Data or Trust & Safety
adobe your website and app take a long time to load,Usage or Workflow
however adobe web pages are not opening in google chrome,Usage or Workflow
adobe i am experiencing a problem where there is a storage mismatch please fix it as soon as you can,Storage
plz tell me why is my adobe storage space always full,Sharing Collaboration
adobe creative cloud is much more expensive than i remembered it being,Price or Value
hey there,Getting Started
also there should be a way to turn off the cloud-based functions––our organisation has a completely different method of handling large files,Feature Request
its a horrible design idea to charge cancellation fees forcing people to stay subscribed,Cancellation
whenever i open the adobe app for the first time there are always issues,App Start Up
how can i know the use of this brush tool,System Requirement & Infrastructure
i paid for a subscription but it has not been activated on my adobe account yet,Account
can someone help me in downloading adobe creative cloud,Download or Install
changing the ui while probability sampling is utterly absurd,App Issues
gamed _x1f91d__x1f3fc_,Website Issues
you can do this photoshop and it is very fun to use,Performance
it uses more memory than the app itself,Sharing Collaboration
these new updates are not up to speed,Data Loss
how to do that,No Reply
whenever i try to open a new file xd crashes it s so frustrating to work,File Operation Issues
i cant afford to pay 150 to cancel my stock subscription,Cancellation
can i know how to recover lost data,Cost Queries
adobe turns out to be a pretty phenomenal company,Performance
presently im trying to finish a project but adobe photoshop wont open,App Start Up
date of the transaction3,Website Issues
how do i get that through,Others
creativity is truly endless,Others
hi how are you,Greetings
im trying to sort out how to upgrade the adobe xd app,Download or Install
so hello everyone i just wanted to know where i can get a crack for adobe photoshop and adobe photoshop,Others
i get error msg everytime i try logging into lightroom with apple or facebook or google,Login
there is no one who is regularly updating the adobe software so i would like you to give me some advice,Download or Install
cant use locate files tool of premiere pro,App Issues
im highly grateful that you can resolve this issue in a mere time,Kudos
creating inspired advertising products with your browser does not support video playback,Others
can you advise me on the best way to get started using acrobat premier pro,Getting Started
such a sorry little software you are providing,General Dissatisfaction
i am now quite dissatisfied with adobes goods,File Operation Issues
adobe cloud is experiencing problems with its performance,Others
what a great customer service,Greetings
so far i have not received an answer to my question and no one from adobe has replied,No Reply
can i use photoshop with a 2010 windows operating system,Sync
this indesign flaw continues to be an issue,App Issues
just amazing,No Reply
does the adobe export ui need to change,App Issues
want to know why don t i allow more files to be saved in my adobe project,Sharing Collaboration
adobe site is not opening in my google chrome browser,Usage or Workflow
adobe they re now dealing with someone that is frustrated and angry,General Dissatisfaction
why can t adobe photoshop projects be shared or collaborated on,Refund
how do i restore some data lost from my well-saved work,Data Loss
the update is not there on app store play store to download,Download or Install
my current adobe acrobat membership has yet to arrive where has the billing department disappeared to,Billing Subscription
is it possible to delete the cancellation thank you,Cancellation
adobe xd should have an error reporting feature by now,Download or Install
better yet anyone have better apps than it s always been a pain and i d like to move on,General Dissatisfaction
adobe xd is experiencing some performance issues,Others
am i able to have a refund and it simply can t afford the £20 i just paid,Refund
i honestly do not recall subscribing to an annual contract,Billing Subscription
that s great,No Reply
when i open the adobe application and start loading it it always experiences issues,App Start Up
its syncing now,Others
the photoshop app always freezes,App Issues
i would like adobe to bring back these useful image editing features,Download or Install
hello adobe your sync feature does not work,Storage
id like to discover more why does your synchronisation tool never work,Sync
i think adobe is a great company and very deserving of your money,Performance
how can you think this is morlly sound – when i want to cancel a stock library subscription – that i will loose any unused assests,Cancellation
love that you love as a business user,Others
can i get more information on this email,Others
answer me why adobe sync feature is not working,Storage
i cant login the adobe content viewer app using my adobe id,Login
i am unable to get past the beginning screen of adobe photoshop,App Start Up
please try resetting the preferences of premiere pro us know if it helps,Others
please help me fix the bugs in the adobe application,Bug
it s dreadful practice,Others
adobe i am very unhappy with your services,File Operation Issues
why have you changed the save-as option when saving psd files to jpegs,App Issues
some of the notifications and alerts that adobe sends to me in the app are very annoying so i have no idea how i can disable them,Alerts or Notification
_x1f64f_please fix the infamous autosave bug in premierepro,Bug
so now the photoshop app will not start,App Start Up
when that happens the function for synchronization will never be operational,Sync
how long does it take to get back to me,Login
